Fecha,Cliente,Dirección,Estado,Región,Método_venta,Producto,Género,Cantidad_entregas
2025-05-05,1230,Acceso Ámbar Salamanca 47 Apt. 84 ,Salta,Litoral,Online,Accesorios,Masculino,1
2025-05-05,1231,Via Encarnación Heras 90 Apt. 30 ,Salta,Litoral,Online,Accesorios,Masculino,1
2025-05-05,1232,Alameda de Liliana Sureda 3,Buenos Aires,Litoral,Tienda física,Calzado deportivo,Otro,1
2025-05-05,1233,Ronda Fortunata Tamarit 53,Santa Fe,Centro,Online,Ropa deportiva,Femenino,1
2025-05-05,1234,Calle de Vilma Borrás 138 Apt. 62 ,Mendoza,Centro,Online,Calzado deportivo,Otro,1
2025-05-05,1235,Cuesta de Gilberto Mancebo 1,Santa Fe,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-05-05,1236,Alameda Lucas Santos 387 Puerta 7 ,Mendoza,Litoral,Tienda física,Calzado deportivo,Femenino,1
2025-05-05,1237,Via Natalio Cámara 34 Apt. 54 ,Buenos Aires,Centro,Online,Accesorios,Otro,1
2025-05-05,1238,C. Pascuala Roma 751,Mendoza,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-05-05,1239,Vial Albina Morales 50,Buenos Aires,Litoral,Online,Ropa deportiva,Femenino,1
2025-05-05,1240,Pasaje Marisa Lasa 14 Piso 5 ,Santa Fe,NOA,Tienda física,Accesorios,Femenino,1
2025-05-05,1241,Via Adela Melero 96,Buenos Aires,Centro,Tienda física,Calzado deportivo,Otro,1
2025-05-05,1242,Cañada Quirino Giner 82 Apt. 79 ,Salta,Litoral,Online,Accesorios,Masculino,1
2025-05-05,1243,Paseo de Ximena Sotelo 233 Puerta 7 ,Mendoza,Litoral,Tienda física,Calzado deportivo,Masculino,1
2025-05-05,1244,Camino Dani Barrio 983 Apt. 25 ,Buenos Aires,CABA,Tienda física,Ropa deportiva,Masculino,1
2025-05-05,1245,Glorieta Liliana Torrijos 9 Piso 0 ,Buenos Aires,Centro,Online,Ropa deportiva,Femenino,1
2025-05-05,1246,Pasadizo Severo Saura 808 Puerta 4 ,Santa Fe,NOA,Tienda física,Accesorios,Otro,1
2025-05-05,1247,Callejón de Olga Acero 29,Córdoba,Cuyo,Online,Ropa deportiva,Otro,1
2025-05-05,1248,Acceso de Juanita Bartolomé 801,Mendoza,Litoral,Online,Accesorios,Femenino,1
2025-05-05,1249,Ronda de Geraldo Cerdá 75,Córdoba,Cuyo,Tienda física,Calzado deportivo,Femenino,1
2025-05-05,1250,C. de Cecilio Cañas 31 Puerta 6 ,Buenos Aires,Litoral,Tienda física,Calzado deportivo,Femenino,1
2025-05-05,1251,Plaza Maristela Alsina 97,Santa Fe,Centro,Online,Ropa deportiva,Masculino,1
2025-05-05,1252,Urbanización de Jose Miguel Serna 52 Apt. 10 ,Córdoba,NOA,Online,Calzado deportivo,Femenino,1
2025-05-05,1253,Urbanización Hilario Bautista 1 Piso 9 ,Córdoba,Centro,Online,Calzado deportivo,Otro,1
2025-05-05,1254,Calle Samu Ródenas 48,Córdoba,NOA,Online,Calzado deportivo,Femenino,1
2025-05-05,1255,Pasadizo Luis Miguel Guillén 659,Córdoba,NOA,Online,Ropa deportiva,Masculino,1
2025-05-05,1256,Vial de Gertrudis Vázquez 56,Córdoba,NOA,Tienda física,Calzado deportivo,Masculino,1
2025-05-05,1257,Paseo Domitila Díez 88 Apt. 56 ,Buenos Aires,Centro,Online,Ropa deportiva,Masculino,1
2025-05-05,1258,Ronda de Eustaquio Marín 92 Piso 3 ,Salta,Litoral,Online,Calzado deportivo,Femenino,1
2025-05-05,1259,Vial de Noelia Sierra 9,Buenos Aires,Centro,Tienda física,Accesorios,Masculino,1
2025-05-05,1260,Paseo de Benita Cañete 53 Apt. 51 ,Buenos Aires,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-05-05,1261,Avenida de Blanca Farré 5 Piso 9 ,Salta,CABA,Tienda física,Accesorios,Masculino,1
2025-05-05,1262,Glorieta Nilda Gaya 63,Salta,CABA,Tienda física,Ropa deportiva,Otro,1
2025-05-05,1263,Glorieta Goyo Carpio 43 Piso 3 ,Buenos Aires,CABA,Tienda física,Ropa deportiva,Femenino,1
2025-05-05,1264,C. de Adelaida Palomar 64 Puerta 7 ,Buenos Aires,Cuyo,Tienda física,Calzado deportivo,Masculino,1
2025-05-05,1265,Cuesta María Montero 65 Piso 0 ,Santa Fe,NOA,Online,Calzado deportivo,Masculino,1
2025-05-05,1266,Plaza Juan Carlos Rios 42,Santa Fe,NOA,Tienda física,Ropa deportiva,Otro,1
2025-05-05,1267,C. Clotilde Hoyos 68 Piso 7 ,Salta,Litoral,Tienda física,Accesorios,Otro,1
2025-05-05,1268,Rambla de Luz Ortuño 92 Piso 2 ,Mendoza,CABA,Online,Accesorios,Otro,1
2025-05-05,1269,Avenida Olimpia Atienza 7,Salta,Centro,Tienda física,Ropa deportiva,Masculino,1
2025-05-05,1270,Avenida Laura Corbacho 4,Mendoza,Litoral,Tienda física,Ropa deportiva,Femenino,1
2025-05-05,1271,Calle de Esmeralda Tomas 10 Puerta 8 ,Buenos Aires,Litoral,Tienda física,Ropa deportiva,Otro,1
2025-05-05,1272,Plaza Benita Llobet 940 Puerta 6 ,Santa Fe,Litoral,Online,Accesorios,Femenino,1
2025-05-05,1273,Via Azucena Comas 93,Buenos Aires,CABA,Online,Calzado deportivo,Femenino,1
2025-05-05,1274,Callejón de Natalia Puente 6 Piso 7 ,Buenos Aires,Litoral,Online,Accesorios,Masculino,1
2025-05-05,1275,Cañada Isaura Berrocal 2,Salta,NOA,Tienda física,Accesorios,Masculino,1
2025-05-05,1276,C. de Carmina Tamarit 1 Puerta 2 ,Mendoza,Litoral,Tienda física,Accesorios,Masculino,1
2025-05-05,1277,Ronda de Filomena Muñoz 118,Santa Fe,NOA,Tienda física,Ropa deportiva,Masculino,1
2025-05-05,1278,Camino Aitana Linares 2,Salta,NOA,Online,Calzado deportivo,Otro,1
2025-05-05,1279,Rambla Úrsula Miranda 4 Puerta 2 ,Mendoza,Centro,Online,Ropa deportiva,Otro,1
2025-05-05,1280,Cañada Fermín Hernandez 668 Piso 2 ,Santa Fe,CABA,Tienda física,Accesorios,Masculino,1
2025-05-05,1281,Calle de Clímaco Ruiz 61,Mendoza,NOA,Online,Accesorios,Otro,1
2025-05-05,1282,Plaza de Fabiana Llano 47 Piso 8 ,Santa Fe,CABA,Online,Ropa deportiva,Otro,1
2025-05-05,1283,Rambla de Irma Pinto 5 Apt. 11 ,Santa Fe,Litoral,Tienda física,Calzado deportivo,Masculino,1
2025-05-05,1284,C. Leonor Correa 65 Apt. 10 ,Córdoba,NOA,Tienda física,Calzado deportivo,Masculino,1
2025-05-05,1285,Acceso de María Lerma 3 Apt. 26 ,Buenos Aires,CABA,Online,Ropa deportiva,Femenino,1
2025-05-05,1286,Via de Amancio Borrás 28 Puerta 9 ,Mendoza,Litoral,Online,Ropa deportiva,Femenino,1
2025-05-05,1287,Plaza de Lupe Riba 91 Apt. 98 ,Santa Fe,NOA,Online,Calzado deportivo,Masculino,1
2025-05-05,1288,Rambla de Emilio Leiva 84,Córdoba,NOA,Online,Accesorios,Masculino,1
2025-05-05,1289,Rambla Trinidad Llorente 84,Santa Fe,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-05-05,1290,Callejón de Jose Manuel Valcárcel 893,Mendoza,Cuyo,Tienda física,Calzado deportivo,Otro,1
2025-05-05,1291,Cañada Adolfo Priego 79,Buenos Aires,Litoral,Tienda física,Calzado deportivo,Femenino,1
2025-05-05,1292,Alameda de Tito Cerdán 45 Piso 5 ,Salta,Cuyo,Tienda física,Calzado deportivo,Masculino,1
2025-05-05,1293,Alameda de Lupe Tudela 735,Mendoza,NOA,Online,Calzado deportivo,Masculino,1
2025-05-05,1294,Acceso de Danilo Folch 982 Apt. 73 ,Santa Fe,Centro,Online,Ropa deportiva,Femenino,1
2025-05-05,1295,Avenida de Olivia Rebollo 52 Apt. 42 ,Santa Fe,CABA,Online,Ropa deportiva,Otro,1
2025-05-05,1296,Avenida de Vidal Tello 968 Puerta 6 ,Mendoza,Centro,Online,Ropa deportiva,Otro,1
2025-05-05,1297,Paseo de Dorotea Blázquez 4,Córdoba,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-05-05,1298,Calle Chus Pulido 26 Apt. 14 ,Buenos Aires,Cuyo,Online,Ropa deportiva,Masculino,1
2025-05-05,1299,Pasaje Reinaldo Posada 99,Santa Fe,NOA,Tienda física,Accesorios,Femenino,1
2025-05-05,1300,Plaza de Almudena Calvo 26,Mendoza,Litoral,Online,Ropa deportiva,Masculino,1
2025-05-05,1301,Acceso Mateo Novoa 93,Santa Fe,Centro,Tienda física,Accesorios,Femenino,1
2025-05-05,1302,Cuesta de Cleto Ríos 25 Piso 0 ,Buenos Aires,Cuyo,Online,Calzado deportivo,Femenino,1
2025-05-05,1303,Alameda Flora Canales 93,Salta,Cuyo,Online,Ropa deportiva,Femenino,1
2025-05-05,1304,Alameda Charo Roldan 73,Santa Fe,Centro,Tienda física,Calzado deportivo,Masculino,1
2025-05-05,1305,Ronda Ruy Andres 737,Salta,CABA,Online,Ropa deportiva,Femenino,1
2025-05-05,1306,Glorieta Hernán Lopez 2 Puerta 2 ,Córdoba,Centro,Online,Calzado deportivo,Femenino,1
2025-05-05,1307,Glorieta de Zacarías Carbonell 97 Puerta 5 ,Córdoba,Centro,Online,Accesorios,Masculino,1
2025-05-05,1308,Camino de Danilo Oliveras 37 Puerta 4 ,Córdoba,Cuyo,Tienda física,Accesorios,Otro,1
2025-05-05,1309,Alameda Desiderio Gómez 31,Mendoza,NOA,Tienda física,Accesorios,Femenino,1
2025-05-05,1310,Pasadizo Román Ripoll 729 Piso 2 ,Córdoba,Cuyo,Online,Ropa deportiva,Femenino,1
2025-05-06,1311,Paseo Flavio Tovar 32 Piso 7 ,Santa Fe,Litoral,Online,Ropa deportiva,Otro,1
2025-05-06,1312,Plaza de Amada Cerezo 96,Buenos Aires,Litoral,Tienda física,Ropa deportiva,Masculino,1
2025-05-06,1313,Cuesta de Severo Saldaña 22 Puerta 0 ,Buenos Aires,Litoral,Tienda física,Calzado deportivo,Otro,1
2025-05-06,1314,Calle de Leonardo Gomila 842,Buenos Aires,NOA,Tienda física,Ropa deportiva,Otro,1
2025-05-06,1315,Camino Danilo Leal 158 Puerta 7 ,Salta,CABA,Tienda física,Accesorios,Otro,1
2025-05-06,1316,Via de Magdalena Huertas 80,Córdoba,Litoral,Tienda física,Accesorios,Masculino,1
2025-05-06,1317,Avenida de Valentín Carpio 63 Puerta 9 ,Buenos Aires,Cuyo,Online,Ropa deportiva,Otro,1
2025-05-06,1318,Vial Milagros Gabaldón 60 Puerta 4 ,Buenos Aires,NOA,Online,Calzado deportivo,Masculino,1
2025-05-06,1319,Cañada de Luis Miguel Lastra 712,Mendoza,Cuyo,Online,Ropa deportiva,Femenino,1
2025-05-06,1320,Vial de Judith Cazorla 62,Santa Fe,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-05-06,1321,Cuesta de Erasmo Leiva 86,Salta,CABA,Tienda física,Calzado deportivo,Femenino,1
2025-05-06,1322,C. Aránzazu Lobo 87,Buenos Aires,NOA,Tienda física,Ropa deportiva,Femenino,1
2025-05-06,1323,Avenida Lupe Sedano 91 Piso 3 ,Salta,Centro,Tienda física,Calzado deportivo,Otro,1
2025-05-06,1324,Cuesta Julio Moraleda 95 Puerta 2 ,Córdoba,Litoral,Tienda física,Accesorios,Otro,1
2025-05-06,1325,Calle de Arturo Cabezas 20 Apt. 77 ,Mendoza,Centro,Online,Ropa deportiva,Otro,1
2025-05-06,1326,Glorieta de Jennifer Catalán 52,Mendoza,Litoral,Online,Accesorios,Otro,1
2025-05-06,1327,Callejón de Celestino Peral 70,Salta,CABA,Tienda física,Accesorios,Femenino,1
2025-05-06,1328,Ronda Gabriela Bou 1 Apt. 71 ,Buenos Aires,Litoral,Tienda física,Calzado deportivo,Masculino,1
2025-05-06,1329,Pasadizo Irma Salgado 1,Santa Fe,Cuyo,Online,Calzado deportivo,Masculino,1
2025-05-06,1330,Ronda Joaquina Catalán 41 Piso 1 ,Córdoba,CABA,Tienda física,Calzado deportivo,Otro,1
2025-05-06,1331,Alameda Quirino Martínez 36,Salta,NOA,Online,Accesorios,Femenino,1
2025-05-06,1332,Pasadizo Chus Aguirre 627,Salta,Centro,Tienda física,Calzado deportivo,Masculino,1
2025-05-06,1333,Ronda Encarnación Salas 21,Córdoba,NOA,Online,Accesorios,Femenino,1
2025-05-06,1334,Camino Luna Plana 66,Buenos Aires,Cuyo,Tienda física,Accesorios,Otro,1
2025-05-06,1335,Callejón Filomena Blasco 58,Córdoba,Cuyo,Tienda física,Accesorios,Femenino,1
2025-05-06,1336,Glorieta de Aura Vergara 56,Córdoba,NOA,Online,Ropa deportiva,Femenino,1
2025-05-06,1337,Cuesta Rolando Capdevila 27,Córdoba,Litoral,Tienda física,Ropa deportiva,Femenino,1
2025-05-06,1338,Alameda de Eligio Pombo 965,Mendoza,NOA,Tienda física,Calzado deportivo,Masculino,1
2025-05-06,1339,Avenida de Ale Bauzà 5,Salta,Centro,Tienda física,Calzado deportivo,Otro,1
2025-05-06,1340,Calle Montserrat Puig 748,Mendoza,Litoral,Online,Accesorios,Otro,1
2025-05-06,1341,Avenida de Felicidad Corominas 51 Apt. 83 ,Buenos Aires,Litoral,Online,Calzado deportivo,Femenino,1
2025-05-06,1342,C. de Delia Batalla 46,Mendoza,NOA,Online,Ropa deportiva,Masculino,1
2025-05-06,1343,Avenida Ámbar Rovira 8,Córdoba,Cuyo,Tienda física,Calzado deportivo,Femenino,1
2025-05-06,1344,Rambla de Dimas Alberola 30,Buenos Aires,Cuyo,Tienda física,Calzado deportivo,Femenino,1
2025-05-06,1345,Pasadizo de Asunción Jove 35 Puerta 4 ,Buenos Aires,Litoral,Online,Calzado deportivo,Femenino,1
2025-05-06,1346,Alameda Noemí Román 28,Buenos Aires,Litoral,Online,Calzado deportivo,Masculino,1
2025-05-06,1347,Cuesta Xavier Vicente 80 Puerta 2 ,Santa Fe,Cuyo,Online,Accesorios,Femenino,1
2025-05-06,1348,Callejón María Teresa Calderon 913 Apt. 00 ,Mendoza,NOA,Online,Calzado deportivo,Masculino,1
2025-05-06,1349,Cuesta Prudencio Piñol 12,Santa Fe,Centro,Online,Accesorios,Otro,1
2025-05-06,1350,Alameda Jose Ramón Rico 24 Puerta 5 ,Salta,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-05-06,1351,Rambla Jacinto Villalobos 7,Córdoba,Litoral,Online,Calzado deportivo,Masculino,1
2025-05-06,1352,Cañada de María Ángeles Mercader 91,Mendoza,NOA,Tienda física,Calzado deportivo,Masculino,1
2025-05-06,1353,Acceso Herberto Manzanares 449 Piso 5 ,Mendoza,NOA,Online,Accesorios,Otro,1
2025-05-06,1354,Paseo Martirio Higueras 70 Apt. 38 ,Salta,Centro,Online,Ropa deportiva,Femenino,1
2025-05-06,1355,Alameda Abel Peñalver 41 Puerta 3 ,Buenos Aires,NOA,Tienda física,Calzado deportivo,Otro,1
2025-05-06,1356,Calle de Erasmo Losada 1 Apt. 86 ,Mendoza,Centro,Online,Accesorios,Femenino,1
2025-05-06,1357,Avenida de Custodia Bustos 226 Puerta 9 ,Buenos Aires,NOA,Online,Ropa deportiva,Femenino,1
2025-05-06,1358,Vial de Jordi Manzanares 75,Buenos Aires,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-05-06,1359,Pasaje de Lalo Guillen 4 Apt. 91 ,Buenos Aires,Litoral,Online,Ropa deportiva,Masculino,1
2025-05-06,1360,Rambla Vinicio Solano 26,Buenos Aires,NOA,Tienda física,Calzado deportivo,Masculino,1
2025-05-06,1361,Pasaje Mario Sierra 21 Apt. 49 ,Santa Fe,NOA,Tienda física,Accesorios,Masculino,1
2025-05-06,1362,Alameda Eusebio Bou 75,Mendoza,Cuyo,Online,Calzado deportivo,Masculino,1
2025-05-06,1363,Callejón de Oriana Dávila 7,Mendoza,CABA,Tienda física,Calzado deportivo,Masculino,1
2025-05-06,1364,Via Óscar Cal 11 Apt. 32 ,Córdoba,CABA,Tienda física,Ropa deportiva,Otro,1
2025-05-06,1365,Acceso de Itziar Blasco 294,Mendoza,NOA,Tienda física,Ropa deportiva,Masculino,1
2025-05-06,1366,Glorieta Vanesa Salcedo 61,Córdoba,Litoral,Tienda física,Calzado deportivo,Otro,1
2025-05-06,1367,Pasaje Aureliano Diéguez 866,Santa Fe,Litoral,Online,Ropa deportiva,Femenino,1
2025-05-06,1368,Ronda de Francisco Jose Otero 52,Mendoza,Cuyo,Tienda física,Ropa deportiva,Masculino,1
2025-05-06,1369,Vial de Andrés Hoyos 77 Puerta 7 ,Mendoza,Cuyo,Tienda física,Accesorios,Femenino,1
2025-05-06,1370,Callejón Rodolfo Cervantes 93,Buenos Aires,Cuyo,Online,Ropa deportiva,Otro,1
2025-05-06,1371,C. Merche Palomar 88,Córdoba,NOA,Tienda física,Ropa deportiva,Masculino,1
2025-05-06,1372,C. de Julián Escolano 6 Puerta 3 ,Buenos Aires,Litoral,Tienda física,Ropa deportiva,Femenino,1
2025-05-06,1373,Calle de Nydia Suarez 459,Salta,Cuyo,Online,Accesorios,Femenino,1
2025-05-06,1374,Urbanización Gala Hernando 18,Santa Fe,Cuyo,Online,Accesorios,Femenino,1
2025-05-06,1375,Acceso de Primitiva Durán 63,Salta,Cuyo,Tienda física,Accesorios,Masculino,1
2025-05-06,1376,Acceso Clementina Cisneros 937 Piso 2 ,Buenos Aires,Cuyo,Tienda física,Accesorios,Otro,1
2025-05-06,1377,Avenida Basilio Guerrero 930 Piso 0 ,Córdoba,CABA,Online,Accesorios,Otro,1
2025-05-06,1378,Vial Noé Elías 10 Apt. 92 ,Mendoza,CABA,Online,Calzado deportivo,Masculino,1
2025-05-06,1379,Avenida de Raúl Priego 515,Santa Fe,Litoral,Tienda física,Accesorios,Masculino,1
2025-05-06,1380,Rambla Lupita Rueda 35 Puerta 8 ,Salta,Centro,Tienda física,Ropa deportiva,Femenino,1
2025-05-06,1381,Camino Ofelia Echevarría 54 Apt. 20 ,Mendoza,CABA,Online,Accesorios,Femenino,1
2025-05-06,1382,Rambla Eligia Monreal 239 Piso 2 ,Mendoza,Litoral,Tienda física,Calzado deportivo,Masculino,1
2025-05-06,1383,Urbanización Ovidio Montenegro 61 Piso 0 ,Buenos Aires,Centro,Tienda física,Accesorios,Femenino,1
2025-05-06,1384,Urbanización Jimena Bauzà 24 Puerta 0 ,Salta,CABA,Tienda física,Ropa deportiva,Otro,1
2025-05-06,1385,Pasaje de Luz Rivas 86,Mendoza,Centro,Tienda física,Accesorios,Femenino,1
2025-05-06,1386,Paseo de Remigio Cadenas 49 Apt. 71 ,Córdoba,CABA,Online,Calzado deportivo,Femenino,1
2025-05-06,1387,Plaza de Melchor Julián 2,Córdoba,Cuyo,Online,Accesorios,Femenino,1
2025-05-06,1388,C. Felipe Benavides 815 Puerta 0 ,Santa Fe,CABA,Tienda física,Ropa deportiva,Masculino,1
2025-05-06,1389,Ronda Faustino Baeza 6 Apt. 36 ,Córdoba,Litoral,Online,Calzado deportivo,Masculino,1
2025-05-06,1390,Cañada de Jordán Báez 7 Puerta 8 ,Córdoba,Centro,Tienda física,Calzado deportivo,Femenino,1
2025-05-06,1391,Calle Poncio Acevedo 51 Puerta 9 ,Salta,NOA,Tienda física,Ropa deportiva,Otro,1
2025-05-06,1392,Via Amancio Gabaldón 24 Piso 1 ,Córdoba,NOA,Online,Calzado deportivo,Femenino,1
2025-05-06,1393,Cuesta de Amaya Landa 9 Piso 2 ,Mendoza,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-05-06,1394,Acceso de Glauco Salinas 5 Piso 7 ,Buenos Aires,Centro,Tienda física,Accesorios,Masculino,1
2025-05-06,1395,Callejón Cintia Barrio 21 Puerta 5 ,Mendoza,Cuyo,Tienda física,Calzado deportivo,Otro,1
2025-05-06,1396,Paseo Benjamín Pombo 868 Puerta 3 ,Salta,Centro,Online,Ropa deportiva,Otro,1
2025-05-06,1397,Avenida de Ruperto Arana 398 Apt. 72 ,Buenos Aires,CABA,Online,Ropa deportiva,Masculino,1
2025-05-06,1398,Glorieta Edmundo Arnau 71,Córdoba,Litoral,Online,Ropa deportiva,Otro,1
2025-05-06,1399,Callejón Miguel Bautista 7,Santa Fe,CABA,Tienda física,Calzado deportivo,Otro,1
2025-05-06,1400,Callejón de Aurora Sedano 9 Piso 1 ,Salta,Litoral,Online,Accesorios,Femenino,1
2025-05-06,1401,Vial Claudia Cabrera 2 Piso 8 ,Salta,NOA,Online,Accesorios,Otro,1
2025-05-06,1402,Callejón de Rodolfo Torralba 197 Apt. 46 ,Córdoba,NOA,Online,Calzado deportivo,Otro,1
2025-05-06,1403,Calle de Ruy Muñoz 80,Salta,NOA,Tienda física,Accesorios,Masculino,1
2025-05-06,1404,Plaza de Nicolás Mateo 84 Puerta 1 ,Buenos Aires,CABA,Online,Accesorios,Otro,1
2025-05-06,1405,Cañada Mar Salazar 74,Santa Fe,Centro,Tienda física,Accesorios,Otro,1
2025-05-06,1406,Pasaje Héctor Ramírez 68,Buenos Aires,Cuyo,Tienda física,Accesorios,Femenino,1
2025-05-06,1407,Avenida María Velázquez 92,Mendoza,Centro,Tienda física,Ropa deportiva,Femenino,1
2025-05-06,1408,Glorieta Sara Font 4,Buenos Aires,CABA,Online,Ropa deportiva,Femenino,1
2025-05-06,1409,Calle de Zaida Palomo 64,Mendoza,Cuyo,Online,Ropa deportiva,Otro,1
2025-05-06,1410,Via de Isa Anglada 85 Puerta 7 ,Córdoba,Litoral,Tienda física,Accesorios,Femenino,1
2025-05-06,1411,Camino de Carmen Olmo 52,Mendoza,Centro,Tienda física,Accesorios,Otro,1
2025-05-06,1412,Plaza de Rolando Ayala 49,Buenos Aires,Litoral,Online,Ropa deportiva,Masculino,1
2025-05-06,1413,Glorieta Julio César Recio 800,Santa Fe,Cuyo,Online,Calzado deportivo,Masculino,1
2025-05-06,1414,Plaza Jacobo Iniesta 744,Buenos Aires,Litoral,Tienda física,Accesorios,Femenino,1
2025-05-06,1415,Pasaje de José Antonio Gibert 94 Puerta 6 ,Córdoba,Centro,Tienda física,Accesorios,Otro,1
2025-05-06,1416,Pasadizo Gloria Perelló 599,Santa Fe,Centro,Online,Ropa deportiva,Otro,1
2025-05-06,1417,Cuesta Bernardo Navarrete 55 Piso 4 ,Mendoza,Cuyo,Tienda física,Ropa deportiva,Masculino,1
2025-05-06,1418,Pasadizo María Del Carmen Hernandez 7,Buenos Aires,Cuyo,Tienda física,Calzado deportivo,Masculino,1
2025-05-06,1419,Plaza Gabriela Valencia 74 Piso 6 ,Salta,Litoral,Online,Calzado deportivo,Femenino,1
2025-05-06,1420,Alameda Lucila Girón 975,Mendoza,NOA,Tienda física,Ropa deportiva,Otro,1
2025-05-06,1421,Paseo Gerardo Marin 8 Apt. 48 ,Buenos Aires,CABA,Tienda física,Calzado deportivo,Femenino,1
2025-05-06,1422,Avenida de Iván Padilla 74,Santa Fe,Cuyo,Tienda física,Calzado deportivo,Femenino,1
2025-05-06,1423,Callejón de Delfina Mariscal 81 Apt. 99 ,Buenos Aires,NOA,Online,Ropa deportiva,Otro,1
2025-05-06,1424,Glorieta de Angelita Carretero 58,Santa Fe,CABA,Tienda física,Accesorios,Femenino,1
2025-05-06,1425,Vial Emigdio Fonseca 86 Apt. 52 ,Salta,Litoral,Online,Calzado deportivo,Masculino,1
2025-05-06,1426,Alameda de Evangelina Elorza 10,Mendoza,Litoral,Tienda física,Accesorios,Femenino,1
2025-05-06,1427,Glorieta de María Domingo 227 Apt. 96 ,Córdoba,Centro,Tienda física,Accesorios,Masculino,1
2025-05-06,1428,Ronda de Albina Pla 1 Puerta 3 ,Buenos Aires,CABA,Online,Accesorios,Femenino,1
2025-05-06,1429,Alameda Marita Farré 1 Puerta 3 ,Mendoza,NOA,Tienda física,Calzado deportivo,Otro,1
2025-05-06,1430,Cañada de Efraín Calderon 58,Salta,Centro,Tienda física,Accesorios,Femenino,1
2025-05-07,1431,Calle Marc Manso 98,Mendoza,NOA,Tienda física,Accesorios,Femenino,1
2025-05-07,1432,Vial de Octavio Trillo 33 Piso 0 ,Salta,NOA,Tienda física,Accesorios,Otro,1
2025-05-07,1433,Vial Héctor Almeida 282,Santa Fe,Cuyo,Online,Ropa deportiva,Femenino,1
2025-05-07,1434,C. Sarita Jaume 190 Puerta 1 ,Buenos Aires,Cuyo,Tienda física,Accesorios,Otro,1
2025-05-07,1435,Via Sigfrido Saldaña 91,Buenos Aires,NOA,Tienda física,Ropa deportiva,Otro,1
2025-05-07,1436,Vial de Hernán Agustí 26 Puerta 8 ,Salta,NOA,Online,Accesorios,Masculino,1
2025-05-07,1437,Ronda Paulina Calvo 591 Apt. 17 ,Salta,Cuyo,Online,Accesorios,Otro,1
2025-05-07,1438,Callejón Paz Zabala 75,Salta,Cuyo,Online,Accesorios,Masculino,1
2025-05-07,1439,Calle Carlota Valderrama 67 Apt. 00 ,Buenos Aires,NOA,Online,Calzado deportivo,Masculino,1
2025-05-07,1440,Camino Haydée Uribe 91,Mendoza,Litoral,Tienda física,Calzado deportivo,Femenino,1
2025-05-07,1441,Callejón Fidela Guardia 54,Córdoba,Cuyo,Tienda física,Accesorios,Otro,1
2025-05-07,1442,Via Odalis Díaz 5 Piso 5 ,Buenos Aires,Centro,Online,Accesorios,Femenino,1
2025-05-07,1443,Via Renata Arroyo 3 Puerta 2 ,Mendoza,NOA,Tienda física,Ropa deportiva,Masculino,1
2025-05-07,1444,Pasaje de Ester Ledesma 6 Piso 2 ,Mendoza,NOA,Tienda física,Accesorios,Femenino,1
2025-05-07,1445,C. de Yago Llabrés 77,Santa Fe,NOA,Tienda física,Calzado deportivo,Masculino,1
2025-05-07,1446,Vial Josefa Barral 71,Santa Fe,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-05-07,1447,Rambla de Emiliana Pino 19 Puerta 2 ,Santa Fe,Centro,Tienda física,Ropa deportiva,Femenino,1
2025-05-07,1448,Via de Susana Reina 20 Piso 5 ,Santa Fe,NOA,Tienda física,Ropa deportiva,Masculino,1
2025-05-07,1449,Alameda Aurelia Zabala 416,Salta,NOA,Tienda física,Ropa deportiva,Femenino,1
2025-05-07,1450,C. de Eustaquio Ballester 3 Puerta 7 ,Córdoba,Litoral,Online,Ropa deportiva,Otro,1
2025-05-07,1451,Avenida Maricruz Tur 63 Piso 0 ,Buenos Aires,Litoral,Tienda física,Accesorios,Femenino,1
2025-05-07,1452,C. de Olga Gutierrez 8,Mendoza,Centro,Online,Accesorios,Femenino,1
2025-05-07,1453,Avenida de Rocío Valentín 25 Piso 0 ,Salta,Litoral,Online,Calzado deportivo,Otro,1
2025-05-07,1454,Ronda de Andrés Felipe Abad 5,Salta,Centro,Online,Calzado deportivo,Otro,1
2025-05-07,1455,Alameda de Prudencio Ballester 67,Salta,Centro,Online,Calzado deportivo,Masculino,1
2025-05-07,1456,Pasaje de Danilo Cabanillas 60 Piso 4 ,Mendoza,Litoral,Tienda física,Calzado deportivo,Otro,1
