Cliente,Dirección,Latitud,Longitud,Teléfono,Correo,Fecha
29426,Calle Falsa 402,-34.584167017041544,-58.35617867988881,+54 9 11 20822814,cliente29426@ejemplo.com,2025-05-03
62375,Calle Falsa 995,-34.5931986473895,-58.41711549498825,+54 9 11 52942594,cliente62375@ejemplo.com,2025-05-03
12983,Calle Falsa 986,-34.545162433194605,-58.405220545064935,+54 9 11 21984398,cliente12983@ejemplo.com,2025-05-03
16640,Calle Falsa 516,-34.59730030558361,-58.413011696831134,+54 9 11 13828433,cliente16640@ejemplo.com,2025-05-03
62393,Calle Falsa 546,-34.57912908181427,-58.38573200819589,+54 9 11 85304674,cliente62393@ejemplo.com,2025-05-03
49974,Calle Falsa 814,-34.59905965573753,-58.37553658098817,+54 9 11 37259197,cliente49974@ejemplo.com,2025-05-03
72187,Calle Falsa 697,-34.613668635802604,-58.43210817982369,+54 9 11 88483721,cliente72187@ejemplo.com,2025-05-03
60072,Calle Falsa 359,-34.58864293052458,-58.36524541142511,+54 9 11 24372528,cliente60072@ejemplo.com,2025-05-03
12050,Calle Falsa 429,-34.596630476811704,-58.426889010220684,+54 9 11 74674115,cliente12050@ejemplo.com,2025-05-03
42913,Calle Falsa 958,-34.61837303892968,-58.43182628991752,+54 9 11 27562548,cliente42913@ejemplo.com,2025-05-03
45400,Calle Falsa 399,-34.58726737031174,-58.36898999014372,+54 9 11 91242298,cliente45400@ejemplo.com,2025-05-03
53001,Calle Falsa 805,-34.58031355203047,-58.40427977688451,+54 9 11 41061293,cliente53001@ejemplo.com,2025-05-05
39757,Calle Falsa 845,-34.60298378319518,-58.41318826822902,+54 9 11 60763061,cliente39757@ejemplo.com,2025-05-05
51844,Calle Falsa 243,-34.63139920675315,-58.398520740718524,+54 9 11 97093473,cliente51844@ejemplo.com,2025-05-05
37376,Calle Falsa 506,-34.612747742546134,-58.376219669377846,+54 9 11 30521013,cliente37376@ejemplo.com,2025-05-05
76262,Calle Falsa 689,-34.54996603574279,-58.39060758421249,+54 9 11 85785788,cliente76262@ejemplo.com,2025-05-05
52874,Calle Falsa 490,-34.63661630748388,-58.33665256655871,+54 9 11 24315679,cliente52874@ejemplo.com,2025-05-05
17906,Calle Falsa 998,-34.57243450427329,-58.38632828509598,+54 9 11 25527000,cliente17906@ejemplo.com,2025-05-05
69720,Calle Falsa 580,-34.616802201571666,-58.39670604345125,+54 9 11 20569320,cliente69720@ejemplo.com,2025-05-05
33874,Calle Falsa 635,-34.589130017944214,-58.37832780692189,+54 9 11 94212996,cliente33874@ejemplo.com,2025-05-05
68762,Calle Falsa 955,-34.61931235199754,-58.41706828079499,+54 9 11 31827621,cliente68762@ejemplo.com,2025-05-05
31754,Calle Falsa 901,-34.5990881567106,-58.41261984259748,+54 9 11 16155579,cliente31754@ejemplo.com,2025-05-05
19903,Calle Falsa 973,-34.581850104631656,-58.399282109004645,+54 9 11 47877058,cliente19903@ejemplo.com,2025-05-05
11591,Calle Falsa 40,-34.58636217020747,-58.36306585348528,+54 9 11 83135852,cliente11591@ejemplo.com,2025-05-05
17314,Calle Falsa 336,-34.58134006714699,-58.391566301521756,+54 9 11 27824559,cliente17314@ejemplo.com,2025-05-05
43130,Calle Falsa 557,-34.578666506208215,-58.37661408819108,+54 9 11 59352346,cliente43130@ejemplo.com,2025-05-05
12469,Calle Falsa 700,-34.60334236160634,-58.39706572627133,+54 9 11 52413492,cliente12469@ejemplo.com,2025-05-05
46509,Calle Falsa 551,-34.592626533822546,-58.40786677624654,+54 9 11 94328141,cliente46509@ejemplo.com,2025-05-05
67932,Calle Falsa 989,-34.61564191370545,-58.412300360226794,+54 9 11 69844250,cliente67932@ejemplo.com,2025-05-05
76672,Calle Falsa 233,-34.6271971228196,-58.38507492867945,+54 9 11 48679227,cliente76672@ejemplo.com,2025-05-05
47311,Calle Falsa 856,-34.60442394663452,-58.39620558232884,+54 9 11 18989138,cliente47311@ejemplo.com,2025-05-05
57517,Calle Falsa 455,-34.58923955290406,-58.39904091899434,+54 9 11 83663899,cliente57517@ejemplo.com,2025-05-05
36660,Calle Falsa 989,-34.61111093465627,-58.390164138892004,+54 9 11 99567715,cliente36660@ejemplo.com,2025-05-05
17491,Calle Falsa 731,-34.590191608565945,-58.41207560478124,+54 9 11 94483977,cliente17491@ejemplo.com,2025-05-05
19077,Calle Falsa 705,-34.61173096177043,-58.36178390823082,+54 9 11 31845218,cliente19077@ejemplo.com,2025-05-05
31427,Calle Falsa 381,-34.61258143944139,-58.40337111748126,+54 9 11 48710304,cliente31427@ejemplo.com,2025-05-05
17813,Calle Falsa 879,-34.568689519415315,-58.401315005221456,+54 9 11 14421590,cliente17813@ejemplo.com,2025-05-05
54569,Calle Falsa 482,-34.62896027800833,-58.4439761191324,+54 9 11 41670310,cliente54569@ejemplo.com,2025-05-05
78878,Calle Falsa 887,-34.61085209683517,-58.382457960424276,+54 9 11 95388417,cliente78878@ejemplo.com,2025-05-05
62307,Calle Falsa 22,-34.59138319511332,-58.39513384671743,+54 9 11 68454884,cliente62307@ejemplo.com,2025-05-05
38602,Calle Falsa 84,-34.6305105034185,-58.41383816139762,+54 9 11 75402242,cliente38602@ejemplo.com,2025-05-05
15626,Calle Falsa 257,-34.57673029083938,-58.418586643882044,+54 9 11 65229602,cliente15626@ejemplo.com,2025-05-05
36431,Calle Falsa 793,-34.58995155741619,-58.36558339405761,+54 9 11 21950571,cliente36431@ejemplo.com,2025-05-05
28639,Calle Falsa 539,-34.59314549307245,-58.390864935616925,+54 9 11 99858638,cliente28639@ejemplo.com,2025-05-05
40707,Calle Falsa 199,-34.61888737555086,-58.39353508474182,+54 9 11 15481140,cliente40707@ejemplo.com,2025-05-05
15655,Calle Falsa 828,-34.567237745009045,-58.36997922319991,+54 9 11 65940773,cliente15655@ejemplo.com,2025-05-05
75455,Calle Falsa 956,-34.59743791170179,-58.4136210331495,+54 9 11 91576052,cliente75455@ejemplo.com,2025-05-05
64615,Calle Falsa 584,-34.608923668664296,-58.43779081461891,+54 9 11 59909831,cliente64615@ejemplo.com,2025-05-05
36589,Calle Falsa 320,-34.59343009259741,-58.401445669561404,+54 9 11 23476005,cliente36589@ejemplo.com,2025-05-05
36143,Calle Falsa 11,-34.58428399682698,-58.3914908487643,+54 9 11 16737320,cliente36143@ejemplo.com,2025-05-05
40087,Calle Falsa 779,-34.61933952286259,-58.40095422712284,+54 9 11 48836811,cliente40087@ejemplo.com,2025-05-05
62269,Calle Falsa 672,-34.60028074218686,-58.40766365035972,+54 9 11 74274067,cliente62269@ejemplo.com,2025-05-05
45488,Calle Falsa 714,-34.598749945335015,-58.415609480126506,+54 9 11 42356072,cliente45488@ejemplo.com,2025-05-05
55004,Calle Falsa 926,-34.6200324001979,-58.405622005857715,+54 9 11 31650278,cliente55004@ejemplo.com,2025-05-05
60861,Calle Falsa 122,-34.611423579795655,-58.38854834437288,+54 9 11 58243574,cliente60861@ejemplo.com,2025-05-05
35003,Calle Falsa 305,-34.59578864044743,-58.382394075014936,+54 9 11 98997222,cliente35003@ejemplo.com,2025-05-05
36015,Calle Falsa 553,-34.58603553372773,-58.39213029229156,+54 9 11 11308507,cliente36015@ejemplo.com,2025-05-05
13389,Calle Falsa 84,-34.579008945693616,-58.41070470423121,+54 9 11 85655174,cliente13389@ejemplo.com,2025-05-05
56163,Calle Falsa 208,-34.57365211868731,-58.39604800790615,+54 9 11 73644057,cliente56163@ejemplo.com,2025-05-05
43662,Calle Falsa 515,-34.56628703397162,-58.40920590888388,+54 9 11 24150540,cliente43662@ejemplo.com,2025-05-05
11560,Calle Falsa 301,-34.63115165571724,-58.37891272903225,+54 9 11 16152941,cliente11560@ejemplo.com,2025-05-05
62579,Calle Falsa 685,-34.58954329023929,-58.41147400007877,+54 9 11 20556086,cliente62579@ejemplo.com,2025-05-05
30049,Calle Falsa 966,-34.61866426815291,-58.384933484792455,+54 9 11 58226615,cliente30049@ejemplo.com,2025-05-05
12920,Calle Falsa 59,-34.622556544410024,-58.38871445223946,+54 9 11 17778748,cliente12920@ejemplo.com,2025-05-05
26309,Calle Falsa 959,-34.590354562185944,-58.40839799399558,+54 9 11 87066032,cliente26309@ejemplo.com,2025-05-05
69321,Calle Falsa 957,-34.592329119850525,-58.37937320011471,+54 9 11 81297755,cliente69321@ejemplo.com,2025-05-05
35963,Calle Falsa 382,-34.595510963628804,-58.37905803394776,+54 9 11 14790691,cliente35963@ejemplo.com,2025-05-05
35849,Calle Falsa 117,-34.56862581977978,-58.4308707562367,+54 9 11 27066318,cliente35849@ejemplo.com,2025-05-05
36017,Calle Falsa 932,-34.63265904561084,-58.41145536849097,+54 9 11 21186361,cliente36017@ejemplo.com,2025-05-05
52229,Calle Falsa 637,-34.58934280214373,-58.425076164675865,+54 9 11 38175911,cliente52229@ejemplo.com,2025-05-05
67056,Calle Falsa 867,-34.60952601281938,-58.37223374597132,+54 9 11 44812381,cliente67056@ejemplo.com,2025-05-05
21561,Calle Falsa 940,-34.59538718179471,-58.44649358544973,+54 9 11 39124900,cliente21561@ejemplo.com,2025-05-05
74324,Calle Falsa 934,-34.633009824200755,-58.40100845703443,+54 9 11 43523310,cliente74324@ejemplo.com,2025-05-05
45046,Calle Falsa 985,-34.61371475173577,-58.394489502450625,+54 9 11 79069690,cliente45046@ejemplo.com,2025-05-05
71272,Calle Falsa 28,-34.58385413750378,-58.42491532118199,+54 9 11 64503422,cliente71272@ejemplo.com,2025-05-05
23760,Calle Falsa 424,-34.632369156673604,-58.369079917048,+54 9 11 88502806,cliente23760@ejemplo.com,2025-05-05
62233,Calle Falsa 707,-34.63837349514064,-58.41315545521111,+54 9 11 58436828,cliente62233@ejemplo.com,2025-05-05
29816,Calle Falsa 257,-34.55620499424382,-58.42519839932746,+54 9 11 57602635,cliente29816@ejemplo.com,2025-05-05
45946,Calle Falsa 933,-34.58992368608821,-58.44307758489423,+54 9 11 12320688,cliente45946@ejemplo.com,2025-05-05
19847,Calle Falsa 556,-34.5781043257672,-58.4032241693714,+54 9 11 88774891,cliente19847@ejemplo.com,2025-05-05
60108,Calle Falsa 916,-34.60143202518828,-58.40074444473019,+54 9 11 63175588,cliente60108@ejemplo.com,2025-05-05
38404,Calle Falsa 59,-34.62069909729065,-58.398427296193674,+54 9 11 54336333,cliente38404@ejemplo.com,2025-05-06
35611,Calle Falsa 490,-34.639964013690644,-58.409618922545164,+54 9 11 31217066,cliente35611@ejemplo.com,2025-05-06
75661,Calle Falsa 994,-34.649102500514445,-58.43088928987213,+54 9 11 96314161,cliente75661@ejemplo.com,2025-05-06
19110,Calle Falsa 428,-34.589931418347966,-58.4213112744973,+54 9 11 43134205,cliente19110@ejemplo.com,2025-05-06
42556,Calle Falsa 308,-34.59816388450839,-58.418769358204116,+54 9 11 83798006,cliente42556@ejemplo.com,2025-05-06
20225,Calle Falsa 341,-34.587114636809815,-58.3944686169481,+54 9 11 36844511,cliente20225@ejemplo.com,2025-05-06
23669,Calle Falsa 517,-34.6130142707469,-58.40205688326272,+54 9 11 88929433,cliente23669@ejemplo.com,2025-05-06
46487,Calle Falsa 303,-34.60053588693272,-58.408978416552195,+54 9 11 71247832,cliente46487@ejemplo.com,2025-05-06
64061,Calle Falsa 964,-34.5986500292825,-58.42153321016355,+54 9 11 21319247,cliente64061@ejemplo.com,2025-05-06
29508,Calle Falsa 304,-34.58663184078115,-58.41543256644834,+54 9 11 16851803,cliente29508@ejemplo.com,2025-05-06
79569,Calle Falsa 704,-34.594067433606476,-58.37989714853444,+54 9 11 14876872,cliente79569@ejemplo.com,2025-05-06
76024,Calle Falsa 971,-34.60504760086929,-58.40488313270581,+54 9 11 72419437,cliente76024@ejemplo.com,2025-05-06
77203,Calle Falsa 614,-34.580718256634235,-58.38197050740104,+54 9 11 22417420,cliente77203@ejemplo.com,2025-05-06
35426,Calle Falsa 365,-34.602777251743895,-58.40300111174065,+54 9 11 66861493,cliente35426@ejemplo.com,2025-05-06
61924,Calle Falsa 655,-34.59748847093057,-58.373237695671044,+54 9 11 14032654,cliente61924@ejemplo.com,2025-05-06
19108,Calle Falsa 915,-34.56827252239682,-58.41982784698912,+54 9 11 90720176,cliente19108@ejemplo.com,2025-05-06
18927,Calle Falsa 497,-34.64306780227208,-58.40606063281996,+54 9 11 51655138,cliente18927@ejemplo.com,2025-05-06
70233,Calle Falsa 962,-34.6006940664006,-58.44498191456112,+54 9 11 94111129,cliente70233@ejemplo.com,2025-05-06
16471,Calle Falsa 816,-34.61365984660702,-58.39820783680145,+54 9 11 20104107,cliente16471@ejemplo.com,2025-05-06
56819,Calle Falsa 783,-34.623627879665975,-58.37955118095212,+54 9 11 87411194,cliente56819@ejemplo.com,2025-05-06
68348,Calle Falsa 21,-34.64371420964951,-58.38482142820426,+54 9 11 99268938,cliente68348@ejemplo.com,2025-05-06
46914,Calle Falsa 783,-34.594376171520615,-58.4019377165923,+54 9 11 40315282,cliente46914@ejemplo.com,2025-05-06
56881,Calle Falsa 334,-34.62819022634947,-58.43385913628391,+54 9 11 25560243,cliente56881@ejemplo.com,2025-05-06
46378,Calle Falsa 669,-34.6019667925359,-58.39640211697693,+54 9 11 81226787,cliente46378@ejemplo.com,2025-05-06
74157,Calle Falsa 658,-34.57215995427311,-58.393675998475906,+54 9 11 55844569,cliente74157@ejemplo.com,2025-05-06
54139,Calle Falsa 586,-34.60132780808186,-58.41080644366275,+54 9 11 70251070,cliente54139@ejemplo.com,2025-05-06
28743,Calle Falsa 241,-34.58972918583673,-58.43185987467063,+54 9 11 88500947,cliente28743@ejemplo.com,2025-05-06
22149,Calle Falsa 775,-34.591190505240796,-58.40923259180513,+54 9 11 45009897,cliente22149@ejemplo.com,2025-05-06
75429,Calle Falsa 118,-34.576953347825174,-58.34907903333191,+54 9 11 63660697,cliente75429@ejemplo.com,2025-05-06
47384,Calle Falsa 783,-34.591738869324274,-58.428052105435995,+54 9 11 95661847,cliente47384@ejemplo.com,2025-05-06
44084,Calle Falsa 580,-34.565008465136266,-58.383941967637085,+54 9 11 85111483,cliente44084@ejemplo.com,2025-05-06
41910,Calle Falsa 202,-34.61120896302979,-58.388266435829394,+54 9 11 71279200,cliente41910@ejemplo.com,2025-05-06
74174,Calle Falsa 561,-34.58637987522517,-58.38732446238136,+54 9 11 27644180,cliente74174@ejemplo.com,2025-05-06
59104,Calle Falsa 662,-34.59172401805097,-58.399123770560415,+54 9 11 67312219,cliente59104@ejemplo.com,2025-05-06
50390,Calle Falsa 160,-34.60294004003257,-58.42652841373718,+54 9 11 40131276,cliente50390@ejemplo.com,2025-05-06
67784,Calle Falsa 254,-34.58494595702855,-58.408696515238205,+54 9 11 24160134,cliente67784@ejemplo.com,2025-05-06
75108,Calle Falsa 658,-34.613817608245725,-58.42871237656427,+54 9 11 34768424,cliente75108@ejemplo.com,2025-05-06
65754,Calle Falsa 280,-34.638262128503584,-58.388620338416295,+54 9 11 82668141,cliente65754@ejemplo.com,2025-05-06
22323,Calle Falsa 744,-34.56743206753743,-58.37738593382771,+54 9 11 56692999,cliente22323@ejemplo.com,2025-05-06
64624,Calle Falsa 891,-34.56568596331211,-58.37676152795706,+54 9 11 31088012,cliente64624@ejemplo.com,2025-05-06
74315,Calle Falsa 642,-34.63103061093501,-58.410418276386736,+54 9 11 75147039,cliente74315@ejemplo.com,2025-05-06
24484,Calle Falsa 776,-34.59589142807457,-58.39338239535571,+54 9 11 17334901,cliente24484@ejemplo.com,2025-05-06
55113,Calle Falsa 259,-34.583329420767825,-58.429991749124056,+54 9 11 61112289,cliente55113@ejemplo.com,2025-05-06
19686,Calle Falsa 798,-34.62659286604479,-58.38263112978518,+54 9 11 96437411,cliente19686@ejemplo.com,2025-05-06
52828,Calle Falsa 477,-34.635920579729664,-58.41981384777275,+54 9 11 29661007,cliente52828@ejemplo.com,2025-05-06
78619,Calle Falsa 657,-34.587411728302264,-58.44671145448333,+54 9 11 33255666,cliente78619@ejemplo.com,2025-05-06
58231,Calle Falsa 630,-34.60998594479144,-58.375738046000414,+54 9 11 40267797,cliente58231@ejemplo.com,2025-05-06
66273,Calle Falsa 456,-34.5971656617272,-58.410549386472276,+54 9 11 68272527,cliente66273@ejemplo.com,2025-05-06
20699,Calle Falsa 550,-34.59276646829153,-58.40581612160288,+54 9 11 80379073,cliente20699@ejemplo.com,2025-05-06
45585,Calle Falsa 987,-34.60815646172137,-58.39879941988496,+54 9 11 64915906,cliente45585@ejemplo.com,2025-05-06
48067,Calle Falsa 702,-34.632216889111234,-58.35688513673586,+54 9 11 77342646,cliente48067@ejemplo.com,2025-05-06
75450,Calle Falsa 143,-34.62262906041305,-58.39836341282905,+54 9 11 34151842,cliente75450@ejemplo.com,2025-05-06
70631,Calle Falsa 670,-34.601977793063824,-58.41406125796002,+54 9 11 36779149,cliente70631@ejemplo.com,2025-05-06
34226,Calle Falsa 578,-34.5913206515507,-58.40868220358992,+54 9 11 95138637,cliente34226@ejemplo.com,2025-05-06
65249,Calle Falsa 768,-34.61087558866447,-58.397535394541706,+54 9 11 55545724,cliente65249@ejemplo.com,2025-05-06
74309,Calle Falsa 289,-34.5858107636514,-58.4005005391749,+54 9 11 63699693,cliente74309@ejemplo.com,2025-05-06
41055,Calle Falsa 822,-34.58364467401599,-58.41032512031874,+54 9 11 75702370,cliente41055@ejemplo.com,2025-05-06
61112,Calle Falsa 902,-34.581364478051825,-58.407434258065855,+54 9 11 34362375,cliente61112@ejemplo.com,2025-05-06
27347,Calle Falsa 537,-34.619846265320724,-58.40216075399579,+54 9 11 12322523,cliente27347@ejemplo.com,2025-05-06
43613,Calle Falsa 532,-34.6013758169287,-58.41878670787637,+54 9 11 77973509,cliente43613@ejemplo.com,2025-05-06
28268,Calle Falsa 43,-34.60288175111443,-58.36938498335312,+54 9 11 59223966,cliente28268@ejemplo.com,2025-05-06
49922,Calle Falsa 517,-34.57562476296606,-58.4042688574186,+54 9 11 78082045,cliente49922@ejemplo.com,2025-05-06
59841,Calle Falsa 253,-34.570185477263,-58.429917563961105,+54 9 11 97746642,cliente59841@ejemplo.com,2025-05-06
54936,Calle Falsa 99,-34.582357904355185,-58.415395377557616,+54 9 11 27686927,cliente54936@ejemplo.com,2025-05-06
33291,Calle Falsa 609,-34.6112091019656,-58.396788520379005,+54 9 11 16314768,cliente33291@ejemplo.com,2025-05-06
53108,Calle Falsa 359,-34.599939079596936,-58.41185655874759,+54 9 11 28321829,cliente53108@ejemplo.com,2025-05-06
67009,Calle Falsa 63,-34.61014665550777,-58.408650645233976,+54 9 11 40590972,cliente67009@ejemplo.com,2025-05-06
36715,Calle Falsa 982,-34.57345843795973,-58.389170745435905,+54 9 11 92913877,cliente36715@ejemplo.com,2025-05-06
79252,Calle Falsa 510,-34.584816896793946,-58.411343848376255,+54 9 11 62959636,cliente79252@ejemplo.com,2025-05-06
33177,Calle Falsa 471,-34.607788357549865,-58.397823087395814,+54 9 11 57246348,cliente33177@ejemplo.com,2025-05-06
32740,Calle Falsa 986,-34.62237262856398,-58.419882124660845,+54 9 11 81766715,cliente32740@ejemplo.com,2025-05-06
20634,Calle Falsa 703,-34.60061877994311,-58.43485648663467,+54 9 11 93713817,cliente20634@ejemplo.com,2025-05-06
20749,Calle Falsa 708,-34.6000992396808,-58.40779193213717,+54 9 11 41216359,cliente20749@ejemplo.com,2025-05-06
24056,Calle Falsa 733,-34.58892333336437,-58.41749640760152,+54 9 11 26177172,cliente24056@ejemplo.com,2025-05-06
74041,Calle Falsa 397,-34.5906990907797,-58.39666694342873,+54 9 11 10442939,cliente74041@ejemplo.com,2025-05-07
13631,Calle Falsa 29,-34.59349646406942,-58.403334480661734,+54 9 11 23135871,cliente13631@ejemplo.com,2025-05-07
61431,Calle Falsa 789,-34.60036698041808,-58.37376432199585,+54 9 11 58743175,cliente61431@ejemplo.com,2025-05-07
38602,Calle Falsa 726,-34.57396517421203,-58.36876977606546,+54 9 11 27832891,cliente38602@ejemplo.com,2025-05-07
35431,Calle Falsa 173,-34.59080055714122,-58.41355430739504,+54 9 11 62492736,cliente35431@ejemplo.com,2025-05-07
32614,Calle Falsa 101,-34.58413887238685,-58.37544495480361,+54 9 11 99681330,cliente32614@ejemplo.com,2025-05-07
26531,Calle Falsa 277,-34.61538230446885,-58.44543771832852,+54 9 11 35568906,cliente26531@ejemplo.com,2025-05-07
74027,Calle Falsa 563,-34.57628591690674,-58.3856209337867,+54 9 11 74623935,cliente74027@ejemplo.com,2025-05-07
57241,Calle Falsa 550,-34.59940441473531,-58.4169595975531,+54 9 11 70966110,cliente57241@ejemplo.com,2025-05-07
71063,Calle Falsa 768,-34.617227674047136,-58.417609239296446,+54 9 11 39009512,cliente71063@ejemplo.com,2025-05-07
69560,Calle Falsa 217,-34.61166715944455,-58.39922816119546,+54 9 11 51727753,cliente69560@ejemplo.com,2025-05-07
44964,Calle Falsa 676,-34.57088762619838,-58.36401456849962,+54 9 11 99198479,cliente44964@ejemplo.com,2025-05-07
19503,Calle Falsa 288,-34.6170747306937,-58.39281581199084,+54 9 11 83263376,cliente19503@ejemplo.com,2025-05-07
68279,Calle Falsa 402,-34.611895525091114,-58.425625953469535,+54 9 11 90925517,cliente68279@ejemplo.com,2025-05-07
65419,Calle Falsa 985,-34.61022901111101,-58.41520800148666,+54 9 11 94749483,cliente65419@ejemplo.com,2025-05-07
74946,Calle Falsa 686,-34.62424914557699,-58.377290299672744,+54 9 11 28333734,cliente74946@ejemplo.com,2025-05-07
47643,Calle Falsa 233,-34.55742106888509,-58.38622643952629,+54 9 11 19935869,cliente47643@ejemplo.com,2025-05-07
25997,Calle Falsa 904,-34.5925500858042,-58.36801755329701,+54 9 11 42469247,cliente25997@ejemplo.com,2025-05-07
